file,class,method,variable,usage
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject$HashIndexTable.java,json.JsonObject$HashIndexTable,get/1[java.lang.String],ufota,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonNumber.java,json.JsonNumber,JsonNumber/1[java.lang.String],urezm,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonString.java,json.JsonString,JsonString/1[java.lang.String],cbipj,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject.java,json.JsonObject,indexOf/1[java.lang.String],gshvk,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject.java,json.JsonObject,indexOf/1[java.lang.String],sfnpi,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject.java,json.JsonObject,indexOf/1[java.lang.String],gzdje,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject.java,json.JsonObject,indexOf/1[java.lang.String],spavc,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject.java,json.JsonObject,indexOf/1[java.lang.String],dzfde,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject.java,json.JsonObject,JsonObject/0,ulgbt,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject.java,json.JsonObject,JsonObject/0,vxnen,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject.java,json.JsonObject,JsonObject/0,pidmw,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject.java,json.JsonObject,get/1[java.lang.String],xrqcp,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject.java,json.JsonObject,get/1[java.lang.String],ubfzs,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject.java,json.JsonObject,"add/2[java.lang.String,json.JsonValue]",lsfor,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject.java,json.JsonObject,"add/2[java.lang.String,json.JsonValue]",gitjr,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject.java,json.JsonObject,"add/2[java.lang.String,json.JsonValue]",tmtim,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject.java,json.JsonObject,"add/2[java.lang.String,json.JsonValue]",ajdcn,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject.java,json.JsonObject,"add/2[java.lang.String,json.JsonValue]",gcfhb,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./som/Vector.java,som.Vector,size/0,jhmqp,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./som/Vector.java,som.Vector,at/1[int],yxriz,0
