file,class,method,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,read/0,false,286,0,3,3,13,0,0,0,3,0,0,0,0,0,0,1,2,3,1,1,0,0,0,6,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,startCapture/0,false,299,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readValue/0,false,55,5,18,8,30,7,0,0,8,8,15,0,0,0,0,18,0,0,0,1,0,0,0,12,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readEscape/0,false,188,2,9,2,28,0,0,0,2,2,2,0,0,0,0,14,0,6,0,1,0,0,0,7,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readName/0,false,129,2,2,3,6,1,0,0,3,2,4,0,0,0,0,2,0,0,0,1,0,0,0,5,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readString/0,false,167,3,1,1,3,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readChar/1[java.lang.String],false,264,1,2,2,7,2,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,5,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,pauseCapture/0,false,303,0,2,1,5,0,1,0,1,0,0,0,1,0,0,0,3,3,2,0,0,0,0,9,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readArray/0,false,86,3,4,6,18,2,1,0,6,5,14,1,0,0,0,4,0,1,0,1,0,0,0,11,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readObject/0,false,104,3,5,7,24,2,2,0,7,6,14,1,0,0,0,6,0,2,0,2,0,0,0,12,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readFraction/0,false,234,2,4,3,11,2,0,0,3,3,4,1,0,0,0,2,0,0,0,1,0,0,0,7,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,expected/1[java.lang.String],false,323,2,2,2,6,2,0,1,2,2,1,0,0,0,0,2,0,0,1,1,0,0,0,10,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonNumber.java,json.JsonNumber,isNumber/0,false,42,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
